,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
24,4.052339506149292,0.13349594714741492,0.10878052711486816,0.010045803109046124,500,5,1,sqrt,10,False,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",0.6230422540917193,0.6172564318210692,0.529739802414221,0.3952258925071961,0.5046522043160698,0.5339833170300551,0.08366343331121798,16,0.5725159224700228,0.5333219382406811,0.46218447690435005,0.42350532659729273,0.5387068446309573,0.5060469017686607,0.05470969592689126,16,0.5802220642953845,0.5483343597133195,0.4508820677173977,0.4009749854384728,0.513227580036639,0.49872821144024265,0.06504951399089831,19
25,0.557715654373169,0.030879777529747715,0.042793798446655276,0.007573300476335753,100,2,1,log2,10,False,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10, 'bootstrap': False}",0.5400770315543043,0.5415183483102013,0.4682628264544864,0.5063891567743221,0.5538320228970959,0.5220158771980821,0.031152539731922765,26,0.5160043563807334,0.4914806579239015,0.45154398103658144,0.43985273300812416,0.5466655009617066,0.4891094458622094,0.03969646393776802,43,0.5067681395852751,0.4749289804753275,0.43644040291277547,0.42790331602893095,0.5316823427821978,0.4755446363569014,0.03981347697590487,43
26,0.6210503101348877,0.05937188873562849,0.03436441421508789,0.011246572972683087,100,2,4,sqrt,30,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': True}",0.4959218146718147,0.4634760124541339,0.42031177605137543,0.3900028275028275,0.43342684093300554,0.4406278543226314,0.03635093217997698,65,0.49477616256992013,0.4683311209771364,0.4352598775431757,0.4208931660305868,0.4908969569801883,0.46203145682020147,0.029509981527235836,68,0.4772906141437678,0.4476965820249403,0.4151773174888493,0.39739402397104295,0.4580659999995545,0.439124907525631,0.028995908195143236,67
27,4.733300590515137,0.2004449831769127,0.10127482414245606,0.012192145016539169,500,2,1,sqrt,,False,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",0.5046879220007562,0.609546822908892,0.43423831070889896,0.49517790638480297,0.5582959904209015,0.5203893904848503,0.05948129397517452,28,0.5135401179128228,0.586040511533417,0.44667877048955273,0.4742629023548685,0.5642251859387722,0.5169494976458867,0.05249819670494656,6,0.5027036601554825,0.58962051539171,0.4352298635772341,0.47158635099820484,0.5534155853728214,0.5105111950990906,0.055393954955028156,11
28,2.294924592971802,0.059879621795609766,0.08716192245483398,0.0073072724672095584,500,2,1,log2,30,True,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 30, 'bootstrap': True}",0.5645973756151621,0.6546466908728946,0.47521235466099926,0.5691281980360905,0.5130591630591631,0.5553287564488619,0.060573493127589084,10,0.542179263345114,0.5684072201973538,0.4597285906482524,0.4754587936141847,0.5360363205406045,0.5163620376691018,0.041575786867340425,7,0.5385926537818627,0.580962738849555,0.44837149960364325,0.4781278732482442,0.5114286782735981,0.5114966887513807,0.046169243908949255,9
29,0.7280600547790528,0.07806786514220915,0.04080648422241211,0.012594175762379301,200,5,4,log2,50,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': False}",0.5124261436761437,0.5246429372424346,0.4260354343358296,0.3889881919949678,0.4492659558702339,0.4602717326239219,0.051455473923122205,57,0.5124822936481442,0.4812884454177145,0.430322021178258,0.42169501569607276,0.5007126166367293,0.46930007851538386,0.03682581473854639,56,0.49346835116592036,0.47165699846921777,0.4121127593183848,0.3987860550185891,0.4700432585480088,0.4492134845040242,0.0369201123587141,55
30,0.2743581771850586,0.0137501318112315,0.017537975311279298,0.007255898540430512,50,5,2,sqrt,30,True,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': True}",0.5689044172427535,0.5395805991954403,0.45819878319878315,0.3907079986642645,0.45128990142359127,0.48173633994496656,0.06436053626339769,49,0.5239224912174729,0.5134111074446828,0.45478467093160546,0.43223106175008924,0.505545364468253,0.4859789391624207,0.03588035310655841,46,0.5200497553516613,0.5074721928788914,0.4417073937779215,0.40400350743973346,0.47518938600881433,0.46968444709140444,0.042641725354321126,48
31,0.2656498908996582,0.012520015854635068,0.020561599731445314,0.006384710047197155,50,10,6,sqrt,10,False,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",0.4465639010425107,0.4518182849957766,0.41122880530026856,0.37657026652241965,0.43018307801589545,0.4232728671753742,0.02731760049932141,85,0.47772332522638516,0.4572115312504686,0.4149306032234151,0.4143773509788309,0.47325576096689925,0.44749971432919977,0.0276730841581305,94,0.4568502616001338,0.4374980954861782,0.3985947041336551,0.38758299805283714,0.44796880716976767,0.42569897328851436,0.027542826738711747,83
32,1.6486628532409668,0.04097447285132375,0.04272136688232422,0.005400481646413218,200,5,1,sqrt,70,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.6134336660908773,0.5778049860432541,0.46301513667315053,0.5562576817122271,0.5654362114111329,0.5551895363861284,0.050012183424064056,11,0.5603947103488106,0.5522957674417829,0.4458829841757961,0.4979335410889322,0.5642251859387722,0.5241464377988188,0.04588008762327897,2,0.5672144697411083,0.553115068869268,0.43804395141446134,0.5040098959871533,0.5547487751734465,0.5234264322370874,0.04784781385168019,2
33,1.1679581165313722,0.04388870807610752,0.04689068794250488,0.009890271839899564,200,10,1,sqrt,50,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.6641322366945535,0.5683556336026983,0.4242532602983166,0.4099953461008228,0.49788768572968306,0.5129248324852149,0.09446639134025472,34,0.5524127796588018,0.514880345277557,0.44764558908322116,0.4381932813486724,0.5170409815942252,0.49403459539249556,0.043913651073594996,33,0.5622774237693465,0.5063401822139353,0.4269260902803223,0.41468147252234644,0.49321336377838204,0.4806877065128665,0.054256719154527004,34
34,0.42052206993103025,0.012137113647878109,0.025161218643188477,0.00778528560833509,100,5,6,sqrt,,True,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",0.43862728180909993,0.5058862043439966,0.40820270711575063,0.371504510913879,0.417511928506315,0.42834652653780825,0.04443483381051223,77,0.4783790872530163,0.4586548124371916,0.42257786258843344,0.4061548740195675,0.47099058428311796,0.4473514441162654,0.02814312509760231,95,0.4516733166392834,0.44191812607511544,0.39888211578500266,0.3792943539564316,0.438726728225458,0.42209892813625827,0.027982783080113947,94
35,2.815783071517944,0.029670268352222487,0.09421253204345703,0.013977299487714093,500,10,4,sqrt,50,False,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': False}",0.5720997587812855,0.6900762866385479,0.4162165612165612,0.3839760218499325,0.48942091215660316,0.5103579081285861,0.11080079771767144,36,0.5513480627219917,0.5379688861890645,0.43262918371269327,0.4218524340353093,0.5048010795134418,0.48971992923450014,0.053326878601582146,39,0.5490210805045194,0.5572384271124716,0.41395498726545044,0.39614585471003705,0.48347215522462234,0.4799665009634202,0.06653599900386795,35
36,0.18225197792053222,0.012503247017146953,0.031334972381591795,0.00017159159884584,50,10,2,log2,10,True,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 10, 'bootstrap': True}",0.6258686882945776,0.5551114809287282,0.4286730945821855,0.3668275105440881,0.4314287967508527,0.48158191422008645,0.09456058576761942,50,0.5325791928729505,0.46785869335159885,0.42582084054071373,0.40940162726632073,0.4850826325856925,0.46414859732345526,0.04382007011083167,61,0.5326427470552557,0.45907077167476285,0.4057784665321806,0.3819163423329089,0.45173078465722727,0.44622782245046705,0.0518360492348587,58
37,0.8057677745819092,0.03209150088215861,0.028151178359985353,0.006250067557265126,100,5,1,sqrt,30,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",0.5097632759397465,0.6640100559012622,0.46224933686412883,0.4857213631920377,0.548531746031746,0.5340551555857843,0.07096502560153492,15,0.5149401648942652,0.5700740285214795,0.4454905823563328,0.455968435487463,0.5393324396261973,0.5051611301771476,0.04786958902892635,17,0.5059046331450161,0.5901283654976187,0.4395044237904694,0.45191081661534654,0.5297117363044275,0.5034319950705756,0.05468850991346735,17
38,0.6123376846313476,0.03844141652990929,0.04698953628540039,0.009867022330899464,200,10,6,log2,30,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_depth': 30, 'bootstrap': True}",0.43959626963579534,0.421609342083941,0.41785324085373093,0.3677634732697177,0.41378569050208197,0.41212160326905345,0.023866876764849183,100,0.47594402231795135,0.4562080964737291,0.43021528330724945,0.40334102120571463,0.47070869562913625,0.4472834237867562,0.027100107806604223,97,0.4493579160885727,0.4288420440335266,0.40662003526216495,0.376786190284092,0.436270856047288,0.41957540834312884,0.025496529773438022,98
39,1.1461553573608398,0.04099601946597141,0.04897007942199707,0.01052746529970644,200,10,4,sqrt,30,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",0.5679839497782585,0.6797199940582294,0.4140429208153014,0.37599457908271783,0.5384114318283598,0.5152305751125733,0.10954692471665799,32,0.5456662445401735,0.5400350018915437,0.4273163147634607,0.4137257122722238,0.5129758504789105,0.4879438247892624,0.056313398017610865,44,0.5439936914299242,0.556250519546703,0.410320893310584,0.38837099522337426,0.4907580079068472,0.47793882148348654,0.06819806324097409,37
40,2.121272420883179,0.038178609704502924,0.08576302528381348,0.021120468574898833,500,2,6,sqrt,30,True,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': True}",0.4418349851543042,0.493977495974634,0.4127092668775454,0.38066718459872945,0.4149191099281843,0.4288216085066795,0.03791140515706383,75,0.4858541703094947,0.4500822446540974,0.4214414989520698,0.42118832541665524,0.4728228605339988,0.45027781997326316,0.026274420680324064,89,0.45713770085779876,0.4324620186375888,0.3996798523021605,0.3924577323680623,0.4377812083931465,0.4239037025117513,0.024273329181294784,89
